,time,text
756,2020-02-09,"The world does not need this deception on climate change after the longest, most severe and extensive bushfire season in Australia's history. Lomborg's bushfire claim labelled 'deceptive' https://www.canberratimes.com.au/story/6620198/lomborgs-bushfire-claim-labelled-deceptive/?cs=14225 via @canberratimes"
757,2020-02-09,Blocking people doesn’t change the fact that you are objectively wrong. Voting for a moderate or a Bush era republican means you aren’t serious about climate change.
758,2020-02-09,#climatechange #lahail #drbisbey #wtfisthis https://www.instagram.com/p/B8XD-2AJtRC/?igshid=o0yiv6dumt6f
759,2020-02-09,#Bernie2020. Your praying in the misinformed and spouting mis-truths about climate change. USA 15% of worlds carbon footprint print. The real polluters hope we are forced Into exaggerated controls so we can not compete with world stage. Your a fraud with promises you can’t do
760,2020-02-09,Wonder how many of the champagne leftie hypocrites will bang on about climate change? Arriving by private planes and gas guzzling limos!
761,2020-02-09,Fabulous jockey and even better person!!!! Way to go Group 1 Craig!!!!!!
762,2020-02-09,I'm so frustrated with this global climate change!
763,2020-02-09,FUN FACTS(3/4) - Trump & Iowa: - Your down-home Iowa boy @SteveKingIA sure is a fine Representative &amp; right up Trump’s racist alley. Tell us about your love for Steve please. - Are you guys having fun with science &amp; climate change denier Trump yet? 
764,2020-02-09,no opposite. Those industries have few employees. Profits go to super rich who pay 0 tax and they cost us billions in effect on climate change. Barnaby should be put in a disused polluted mine and it back filled.
765,2020-02-09,"I'm definitely frantic 24/7. I no longer have hope that adults are smart enough to slow down human-caused climate change, and find solutions for living in this increasingly hot world. There's only so much impact my recycling &amp; avoiding plastic junk will have."
766,2020-02-09,In case anyone's feeling complacent today... #ClimateChange #ClimateCrisis #Arctic #permafrost #GlobalImpact
767,2020-02-09,"The last glacial period in North America is called the Wisconsinan Glaciation, which is divided into the Early (80,000 to 55,000 years ago) and Late (25,000 to 10,000 years ago) glacial stages with an interglacial stage between 55,000 to 25,000 years ago. Climate change dick head"
768,2020-02-09,Oh my. This is getting dark. Who do you think promotes all this homophobia and violence?
769,2020-02-09,Bet they didn’t ask that at the climate change march I wouldn’t have got a lift from my parents even if I wanted one as they both had to be to work Who’s got the time to drive in school traffic 
770,2020-02-09,"@BreakfastNews can you STOP giving these coal huggers airtime, Australia has seen the worst bushfires in history mostly created by climate change yet you have Muppets on the LNP who want to build more coal power plants, clearly are in it for money and not humanity"
771,2020-02-09,Just been watching a travel feature on the Maldives on BBC news channel. Completely ruined by endless biased preaching on climate change. Made it unwatchable!
772,2020-02-09,liberals fight climate change 28482
773,2020-02-09,If you worked for Bernie Or Liz or Mike you wouldn't have that problem. You could fly the friendly Climate Changes skys https://twitter.com/RaymondArroyo/status/1226573225762705408
774,2020-02-09,Your interpretation of any data means the planets natural climate change is artificial as a conclusion. You have nothing!
775,2020-02-09,"Watch The Wealthy Hypocrites, Hollywood's Joaquin Phoenix, Norman Lear Join Jane Fonda for Climate Change Protests in L.A. "
776,2020-02-09,8th ICC MENA Conference on International Arbitration https://2go.iccwbo.org/icc-mena-conference-on-international-arbitration.html #climatechange
777,2020-02-09,"5. Patterns..... S*o*r*o*s is petitioning Y*o*u*T*u*b*e to take down ANY VIDEO THAT DOESN'T SUPPORT CLIMATE CHANGE....... Again, anyone who questions or challenges ""the narrative put out by the C*A*B*A*L./1% - (yes THEY started the bs cli*ma*t*eh*o*a*x)"" IS SILENCED......."
778,2020-02-09,"Yes a load of luvies, banging on about Trump, and climate change.....cant wait."
779,2020-02-09,Scientists are using #Twitter to measure the impact of #climatechange 
780,2020-02-09,"It was once about the warming of the earth, but after the left moved the goalposts, any weather event, rain, hail or snow, is now due to ""climate change."" You can't have an honest discussion with somebody who changes the rules to win the argument."
781,2020-02-09,Full Moon over #Totnes
782,2020-02-09,#Election2020 #dannyhealyrae #ClimateChange 
783,2020-02-09,"Racism, Environmental Injustice, and Climate Change "
784,2020-02-09,#Repost @XRebellionUK ・・・ Enough is enough. Together we march. Massive March on February 22 in London. ⁣1pm - 4pm. ⁣ We are on the threshold of something new.⁣ https://facebook.com/events/s/enough-is-enough-together-we-m/1130035164009395/?ti=as #RebelForLife #climateemergency #climatechange 
785,2020-02-09,Oh god I bet you dont believe in climate change and hate vegans too
786,2020-02-09,"Even after the Whigs split, the GOP weren’t exactly all abolitionists. The problem with leaving a center right party as the leading party or opposition is they won’t immediately take climate change seriously - establishment Dems don’t now, they still want compromise for business."
787,2020-02-09,"Hey Joe, you were there for 8 years with Obama. Why didn’t you guys do anything climate change then?"
788,2020-02-09,I want to know if the rain is because of climate change or Jehovah
789,2020-02-09,australians-boo-climate-change-sceptic-senator.jpg 
790,2020-02-09,"#EnoughIsEnough Together we march Enough of failure on #ClimateChange, of complicit media, of labelling those defending our home as extremists. If you believe in the right to peaceful protest march with us. 22.02 #ClimateActNow. #ClimateCrisis https://www.facebook.com/events/1130035164009395/"
791,2020-02-09,No one gives a fuck about that crk in Asia lad. U want to see the pollution there. Ireland doing there bit for climate change wouldn’t help. More important issues.
792,2020-02-09,"Did I hear those magic words ""#ClimateChange"" in relation to #nswrain #NSWfloods #sydneystorms and our ""longer, hotter, drier summers""? Southern NSW getting soaked, temperatures in low 20s. Yeah, it's gotta be climate change! Everything is climate change! "
793,2020-02-09,Never mind all that space stuff. What about some plain old hard empirical evidence that 1 extra molecule of man made CO2 per 10K molecules is the main driver of climatechange. Get back to me when you've got it.
794,2020-02-09,@novapbs Your show on #ClimateChange and carbon. No one consulted @NASA who is studying sun saying we could have a deep freeze!?
795,2020-02-09,"So a LNP politician wants a tax on resources to help with climate change and mitigating the damage mining companies do to the land but, according to @crikey_news, LABOR IS AGAINST A MINING TAX. WHAT THE FUCKETY FUCKING FUCK??? @AlboMP Please explain. #AuspolSoCorrupt #Auspol"
796,2020-02-09,"How about, which star will bitch about climate change and then get on their private jet?"
797,2020-02-09,#ClimateChange deniers........ give your heads a shake #ClimateChangeIsReal 
798,2020-02-09,@RBReich with the money that you are point out can fix our infostructure and fix our country for climate change fix our shorelines due to high rising oceans. We need @BernieSanders and @RealTimBlack to point out the . Gingy filthy people that don't pay taxes ..
799,2020-02-09,"Can we say we should always be good stewards of our one and only planet earth and that ""climate change"" is the refuge of charlatans and clowns?"
800,2020-02-09,I have done a number of stories on air about climate change and I will continue to do so.
801,2020-02-09,"The vast majority actually don’t say that it’s an issue. Common misconception. The “consensus” is that scientists have an opinion regarding climate change, but that opinion varies vastly. The consensus is often presented as the crisis opinion. That’s the minority."
802,2020-02-09,Climate change.
803,2020-02-09,Bristol City Council is running a survey for people to provide feedback on the kind of info they'd like to help reduce their effect on climate change. 1 week left to complete survey: https://bristol.citizenspace.com/development-of-place/bristol-city-council-climate-change-survey/
804,2020-02-09,"@JustinTrudeau Reject the Teck Frontier Oil Sands Mine Project and uphold your Government’s commitments on #climatechange, conservation and #biodiversity protection. #RejectFrontier"
805,2020-02-09,No
806,2020-02-09,"@JonathanWNV Reject the Teck Frontier Oil Sands Mine Project and uphold your Government’s commitments on #climatechange, conservation and #biodiversity protection. #RejectFrontier"
807,2020-02-09,"Well folks, I might blow away. Weather stations are reporting wind gusts over the ridges peaking at 209mph. Two Hundred and Nine miles per hour. If accurate this will be a new regional record. #ClimateChange #WeatherWarnings @altNOAA @NWSReno #BruinsFam"
808,2020-02-09,... but their is a significant and dangerous rise in global temperatures - hence many extreme weather events will be driven by a change in underlying climate.
809,2020-02-09,Pretty bloody obvious. Still worth repeating! #resilienceenergy #climatechange #stormciara #sundaynight #statingtheobvious #statingthebleedinobvious
810,2020-02-09,It gives me that 00’s era style feel of dynamic/thick outlines
811,2020-02-09,"How dare a campaign have a massive energized base fighting for healthcare for everyone, college for everyone, clean water and air for everyone, actually caring about the planet enough to stop cutting corners and take climate change SERIOUS! How dare they!"
812,2020-02-09,"Not arguing that point. At least....not at its core concept. However, the UN says we have until 2030 to meaningfully combat climate change. Would a ""milquetoast ineffective plan"" be enough? 10 years isn't a very long time in planetary terms."
813,2020-02-09,"@smh: More wild weather for NSW as storms force residents to evacuate, schools to close. So @ScottMorrisonMP, failure to act on #ClimateChange means kids miss school again. No wonder they were protesting your #LNPfail govt's inaction. #ThisIsTheCost"
814,2020-02-09,These rich mfs could stop climate change but choose to do this instead 
815,2020-02-09,Climate change is extreme weather more frequently. Like fires in Jan and flooding in Feb.
816,2020-02-09,"DR. STONE TEACHING ABOUT CLIMATE CHANGE We never know when we will need those resources, so conserve and save our planet. "
817,2020-02-09,"Zali Steggall to unveil climate change bill and push for a conscience vote for MPs. (but Morrison said last week he.wouldnt be ""bullied"" into action on CC. How about ""listening"" to voters then?) "
818,2020-02-09,I blame climate change 
819,2020-02-09,"CNN: 'Oh, but ban Guns, because they are too dangerous.' … and Climate Change oh-oh-oh. @shannonrwatts @tomsteyer @ewarren @petebuttigieg @berniesanders @amyklobuchar @mikebloomberg"
820,2020-02-09,"Climate change and has delivered ‘Goldilocks’ conditions for humans, relative to frigid, carbon-deplete, pre-industrial climes. "
821,2020-02-09,Here's an article from @WineSpectator on a possible solution for #wine #regions to survive #ClimateChange. https://bit.ly/2ODlTFG #winelovers
822,2020-02-09,"Without #elephants, the integrity of a dynamic ecosystem disintegrates. Elephants engineer proper functionality in the wild. Elephants also help to mitigate climate change, so the protection of their wild spaces is ever more urgent. #BotswanaStopTheKilling #DefendTheWild"
823,2020-02-09,#crisiclimatica #climatechange https://lnkd.in/ehyw7Mv
824,2020-02-09,This position weakens your credibility and effectiveness. Population growth cancels out efforts to reduce consumption and reduce climate change. Do your homework.
825,2020-02-09,How a plant-rich diet can help fight climate change and reduce stress 
826,2020-02-09,The thing about Vipers that everyone is missing is that we are on the verge of runaway climate change and we need a complete re-think of the global economy to ensure a just society &amp; avoid planetary catastrophe.
827,2020-02-09,"Lies by @abcnews that another coal power station will ""delivery cheaper electricity"". Very expensive to build and operate and contributes to climate change. Renewable energy inputs sun and wind are zero cost and clean. #auspol"
828,2020-02-09,She’s been overhyped but climate change exists and CO2 emissions must fall to combat it.
829,2020-02-09,So Australia has had so many extreme weather events in the last 4-5 months but our government believes its normal. Im only 32 years old but this isn't normal for me. This summer my town burned by bush fires then nearly washed away by floods. #ClimateCrisis #ClimateChange
830,2020-02-09,"Don't forget to Set your PVR so you can record all the important ""lectures"" we will get on Climate Change, Orange Man Bad, and how killing infants before they're born is excellent for a ""Hollywood career"" for every woman. *** OR... You could recored Nails On Chalk Board for 3"
831,2020-02-09,"Energy that is way too cheap. Essentially externalizing the cost of our prosperity to the poor. The global south, Africa, India etc. will be hit first and hard by climate change, some regions already are. What gave us prosperity and progress is impeding theirs."
832,2020-02-09,You mean educate our children to understand the realities of climate change and make them politically active and aware? You only call it indoctrination because you don’t believe in the cause.
833,2020-02-09,Thank you very much.
834,2020-02-09,"Dear Climate Change Deniers , it is about EXTREME WEATHER EVENTS and the increased frequency of them ... so don't say : ""oooh look there are floods"" it only makes you look more stupid #sydneyweather #ClimateChangeIsReal #Auspol"
835,2020-02-09,What do you mean? They are just a couple bike lanes away from ending climate change!
836,2020-02-09,Only the Sun can change the climate: 
837,2020-02-09,Where we gonna live when the planet dies Danny? In fucking space? Although this is the same guy who said climate change isn't real and 'god above controls the weather' so...how did he get a seat again?
838,2020-02-09,"I am sure they will be equally concerned about climate change, carbon emissions and eating vegetables "
839,2020-02-09,"Also, they might not be too bad right now, but the whole process of climate change causes rasher, colder winters eventually. :("
840,2020-02-09,"I would be in favour of a five year moratorium on all new fossil fuel projects, including pipelines. In our haste to placate certain provinces, we are losing emphasis on the hastening rate of climate change that will harm us all. For now, focus on renewable energy. @JustinTrudeau"
841,2020-02-09,So perfect he canny be arsed to go out and film and just uses studios to dupe us just like his money making climate change shite
842,2020-02-09,"In a nature and #ClimateEmergency, what really matters is action. Our oceans are vital in the fight against climate change and they urgently need protecting, @BorisJohnson will you send a Minister to NYC to secure a bold Global Ocean Treaty? #ProtectTheOceans #ClimateCrisis"
843,2020-02-09,Glaciers in the Himalayas are melting fast! 1/3 gone since 1975. Rate doubled since 2000. Isn't it Time To #ActOnClimate? #nature #ClimateCrisis #ClimateStrike #ClimateEmergency #ClimateAction #Climate #Sustainability #Environment #ClimateChange 
844,2020-02-09,"You can tell just by looking at all of these climate change fanatics that they don't have a bit of walking around sense. It's a wonder they all haven't fell down and smacked their heads wide open simply from stupidity. ""WALKING AROUND SENSE"" important!!!!! "
845,2020-02-09,Wygląda na to że w najbliższych latach ceny nieruchomości w niektórych rejonach dość szybko spadną :) #climatechange #poziomwód
846,2020-02-09,"And in the last couple of days it snowed in Alabama. I’ve lived long enough to have heard the claims go from “coming new ice age”, “global warming”, and when they figured out weather was unpredictable, “climate change”. Odds are better an asteroid will take us out first. "
847,2020-02-09,UN IPCC Admission: Negligible Climate Change by end of the Century | PSI Intl 
848,2020-02-09,It’s nice* to see the productivity impacts of climate change on the economy really on display this summer *not nice at all
849,2020-02-09,Whole entire ecosystems are collapsing? What are you reciting Greta thunberg propaganda bs? She was reading a script too. You’re saying so much in little tweet and this ecosystem bs is what caught me. Human-made climate change is not real kiddo. Human development is however.
850,2020-02-09,"This thinking leads to a gov that will send us in the opposite direction. Without NZ1st, @NZGreens would be stronger on #ClimateChange, so-called ‘sustainable’ NZ, is def not green, it’s Nats ‘teal’ Trojan horse. Throwing away that green vote means throwing away any action on CC! "
851,2020-02-09,"Some in Europe say EU would collaborate with US against China as long as US stops any trade war against EU. That is morally low and wrong. Not to mention that EU despises Trump from climate change to tariffs to Iran deal. Appeasing Trump is not way out for strong, sovereign EU"
852,2020-02-09,Dude i’m not directly talking about climate change. I’m talking about POLLUTION.
853,2020-02-09,Most scientists both 1) Understand climate change is real 2) Support GMO crops.
854,2020-02-09,Please...set an example for us all. You go first. ‘The only solution for climate change is letting the human race become extinct' - Cambridgeshire Live 
855,2020-02-09,No person has given one ounce of positive proof.......climate change and different weather patterns have not changed.
856,2020-02-09,"How do you plan to shrink the sun? Why didn’t you do something before the Dinosaurs were killed by climate change, the ice caps could have been left covering New York a long time ago if A president had done something, and the world would be a better place."
857,2020-02-09,which air purifier buy that will purify air without looking like i am too concerned about climate change
858,2020-02-09,"The unspoken truth that never comes up in the HOWWILLYOUPAYFORIT #M4A debate is you can't keep paying for healthcare with private insurance as greed, climate change &amp; an aging population render costs higher &amp; higher. The private insurance industry is not a viable ongoing concern."
859,2020-02-09,Our second pupil parliament meeting at County Hall it’s Ruschcliffe Schools alliance. Some great debating about school uniform and a discussions about our schools’ little steps to make a change #climate change #greenpeace.
860,2020-02-09,#ClimateChange All it needs to start having an effect on climate change is for everyone of us to take time..... Time to walk instead of drive Time to cook your own meals instead of takeaways. Time to recycle everything properly. Time to reflect on what we are doing to this planet
861,2020-02-09,Scientists are using Twitter to measure the impact of climate change 
862,2020-02-09,"And we, as a country, were making headway in fighting climate change until the Orange Man moved into the White House. Now all the advances we’ve made the previous decade have all been erased. We’re seeing water and air pollution rates rise like it’s the 1960’s instead of 2020."
863,2020-02-09,BBC News - Climate change: Why are US senators wearing this symbol? 
864,2020-02-09,The Problem With Climate Change https://youtu.be/fLljxBoS4nY via @YouTube
865,2020-02-09,That's for another democratic lie they spew about being about climate change.
866,2020-02-09,Anybody having panic attacks about #climatechange and not looking at #fusionreactor as the messiah has little faith in #humanity. What's your take on this @elonmusk ?
867,2020-02-09,"Memo to @ScottMorrisonMP: if you stand in the way of a conscience vote on the @zalisteggall #ClimateChange bill, you will find millions of Australians standing in the way of your re-election. #auspol"
868,2020-02-09,The greatest quality of the Earth is its inherent ability to rebalance itself. #ClimateChange 
869,2020-02-09,"Not arguing that point, if you would actual read my tweets. I am pointing out the false premise of climate change. They fact the it has been going on before humans. That is different then changing ecosystems which do evolve over time. Climate change is a false narrative a hoax"
870,2020-02-09,Climate risk and response: Physical hazards and socioeconomic impacts #21stcenturytech #climatechange http://bit.ly/2Tw4Lof via @McKinsey_MGI
871,2020-02-09,"Check out our video, ""The Environment and Your Health"". #training #environment #health #climatechange https://www.howhealthcareworks.net/p/presentations.html?spref=tw"
872,2020-02-09,"Hi #BrumHour, if you want to influence our politicians to prioritise climate change reduction and management then now is the time to join the Green Party. Click here, "
873,2020-02-09,This is what climate change is about. It's a Ponzi scheme to collect taxes on energy.
874,2020-02-09,"It is actually legitimate to raise the issue of climate change but introduce critiques of it being anthropogenic, whether it is quite the existential crisis it appears to be, the special interests making a buck of it, the cultic nature of environmentalism ... none of that happens"
875,2020-02-09,It's difficult to comprehend how we can turn back this #ClimateChange ideology based on biased political thought rather than on scientific understanding of how things operate. Get real &amp; don't worry. #ClimateEmergency
876,2020-02-09,"after New Hampshire she will be shown to the door, They expect low turn out for democrats, Her radical ideas cost trillions, She is a hypocrite when it comes to climate change, Abuses fossil fuel, Will take out millions of jobs. Her lies have caught up to her"
877,2020-02-09,U think it’s actually George Soros’ team who are promoting climate change to kick off the $25-50trn economic investment in to “tackling climate change”
878,2020-02-09,"I thought that @BernieSanders would denounce pizza for having too many toppings to choose from and helping to support a capitalist system. @PeteButtigieg , on the other hand, would drone on about pizza's impact on climate change from the cheese to the delivery driver."
879,2020-02-09,"#CA25 Please vote for #ChristySmith #ClimateChange #WaterQuality is at stake. #ChristyforCA25 Plz vote in special election March 3, 2020. #SierraClub"
880,2020-02-09,No single event can be directly linked to a gradual change. Scientists are saying that these events will become more frequent and more severe. That’s climate change.
881,2020-02-09,Ijust hope Liberals wake up and see the Climate Change scam for what it is...
882,2020-02-09,The last I checked aGreta Thunberg is more powerful than the establishment in Washington D.C. Now the science is clear. We have fight climate change from destroying the only planet that we have. #Bernie2020 #Progressives #forthepeople #bythepeople
883,2020-02-09,Devin Nunes is crazy...Fox news is killing democracy through Russian propaganda and climate change denial...What about our children!
884,2020-02-09,"That meaning: I know that sonic boom happens at about 741 mph but what I'm saying is that being the ""average"" mph so close to that threshold, are we really positive that it was never crossed during the flight? Namely when it takes a good half hour to speed up and another down."
885,2020-02-09,"Overwhelming my butt, Comrade Climate Change Sanders performance in Iowa was not overwhelming &amp; 65 million Trump supporters &amp; independents don’t want any part of socialism "
886,2020-02-09,.@zalisteggall unveils #ClimateChange bill and creates an opportunity for Australia to act on the #ClimateEmergency —the biggest threat to humanity. https://www.theguardian.com/australia-news/2020/feb/10/zali-steggall-to-unveil-climate-change-bill-and-push-for-a-conscience-vote-for-mps?CMP=share_btn_tw #auspol @MakeMayoMatter @helenhainesindi @WilkieMP
887,2020-02-09,Morticia goes to @Cambridge_Uni ? #ClimateChange 
888,2020-02-09,"Absolutely agree, behaviour change follows 'skin in the game', those of us who believe we need to act urgently are failing to communicate the link between #ClimateChange and people's daily lives"
889,2020-02-09,But I thought we should sign this trade deal and then maybe negotiate a better trade deal in the future? It's not like the planet is on the brink or anything right? Damn Bernard for having a backbone and sincerely caring about climate change. 
890,2020-02-09,Factory farming contributes to climate change more than all forms of transportation combined.
891,2020-02-09,if you want to run as a republican there is actually a primary for that
892,2020-02-09,"I suspect this is the reality of living through climate change, now the pace is beginning to pick up - in that respect, I suspect all bets are off. Doesn't make it any easier to have to cope with though."
893,2020-02-09,"Totally agree, see also UN IPCC Admission: Negligible Climate Change by end of century. "
894,2020-02-09,"people fighting for healthcare and climate change action and ending needless military interventions, I’m very sorry it’s going to be difficult for you"
895,2020-02-09,"breathing holes. More seals means more food for polar bears. The oceans are warming, allowing mackerel, a warm water fish, to migrate north into waters off of Greenland, making its fishermen very happy. These benefits realized from climate change are not going to last long."
896,2020-02-09,"Does it not make sense to try and understand and propose solutions to climate change through the perspective of, say, historical materialism or determinism? This may be a very naive question, I am not a philosopher."
897,2020-02-09,"6.5 billion deaths is exactly what climate change will deliver if we don’t make the transition to renewables, which have the capability to run all industry sectors. If only the politicians would make the call and get it happening. If you believe anything different you are foolish"
898,2020-02-09,This is climate change 
899,2020-02-09,Extinction Rebellion Activists Rally on Hollywood Hills Ahead #Oscars #92ndAcademyAwards #AcademyAwards #ClimateAction #ClimateActivism #ClimateChange #ClimateCrisis #ExtinctionRebellion #Protest #XR https://redrevolution.co.uk/2020/02/09/extinction-rebellion-activists-rally-on-hollywood-hills-ahead-oscars/
900,2020-02-09,"Lucky for him he got a chance, hard life but at least he’s alive. Good for him! Too bad so many potential millionaires, scholars and even potentially a scientist that solves climate change are killed before birth."
901,2020-02-09,You know that #ClimateChange runs counter to their Dominionist belief that dictates how the #LNP governs. #auspol #qt
902,2020-02-09,Extinction Rebellion Activists Rally on Hollywood Hills Ahead #Oscars #92ndAcademyAwards #AcademyAwards #ClimateAction #ClimateActivism #ClimateChange #ClimateCrisis #ExtinctionRebellion #Protest #XR https://redrevolution.co.uk/2020/02/09/extinction-rebellion-activists-rally-on-hollywood-hills-ahead-oscars/
903,2020-02-09,"I question that they really tried but if they really did, I hope they will note the result and do something to check this lunatic."
904,2020-02-09,"By 2050 climate change could heat up Auckland's average temperatures to those of Buenos Aires' today, a newly published index suggests. "
905,2020-02-09,#ClimateChange #ClimateCrisis #ClimateTownhall #GreenNewDeal #RenewableEnergy #Renewables #ClimateAction #SolarPower #WindPower #SolarEnergy #WindEnergy
906,2020-02-09,"#ClimateChange hits #oil oil &amp; #energy markets. Energy Markets Need Winter, and Climate Change Is Taking It Away The warmest January on record is making life difficult for oil and gas traders. "
907,2020-02-09,"INTHENEWS: #ClimateChange, why 1.5 degrees is important. It isn't, 3 degrees would create more of a problem but let us all bear in mind that the average temperature of the Earth has risen less than 1 degree in the last 100yrs."
908,2020-02-09,Could be true. Is there any event left not yet reported to be caused by climate change or have we been through the whole list and we can get back to normal? 
909,2020-02-09,Would the climate change handle the centuries tho?
910,2020-02-09,We had to put kitchen towels in some weird places in our home to keep the water from coming in. But climate change ain't real...
911,2020-02-09,What (if there is) nature based solution has been/is being placed in Abuja or Lagos as a strategy to improve these cities in response to climate change or sustainability challenges?
912,2020-02-09,Read why the @Socialist_party believes we need socialist change to stop climate change: http://socialismtoday.org/global-warning-bad-cop
913,2020-02-09,Girls livin on easy mode lmao i wish
914,2020-02-09,"And no one is doing enough on climate change. Do you even know what the Greens have planned for it? Never hear or see anything - plenty about other issues that Labour already covers, but all the current Greens do is squeak about what's meant to be their 'thing'"
915,2020-02-09,Better for it to be Yugy rather than climate change to do it
916,2020-02-09,"Agreed my friend USA doesn't really give a damn about the future of Mankind, as long as we keep buying oil and coal from them . UK and USA now have vastly different attitudes towards Climate change. 1/2 of all UK electricity is Green already."
917,2020-02-09,Climate change?
918,2020-02-09,"Where's Bernie Sanders whose policies do more for the sick, poor, & working class than anybody you have listed? He's THEE climate change candidate too with #GreenNewDeal . #Bernie2020 #NotMeUs"
919,2020-02-09,"Democrats waste time promoting climate change, gun control, and lgbt equality to the Trump voter. Both parties manipulated public opinion for ulterior motives, none supporting lower-income Americans and those downsized."
920,2020-02-09,"Well if you accept human made climate change, than we have to change. And yes, I'd like to believe that maybe humanity can evolve, become more selfless and compassionate."
921,2020-02-09,Before you and your doom and gloom mates invented climate change droughts fires and flooding rains were actually common. Just ask Dorothea Mackellar.
922,2020-02-09,"Ok, ""the world is going to end in ten years due to climate change UNLESS we go communist."" "
923,2020-02-09,Russian propoganda right to the AG. @GOP and Fox news are dangerous to our constitution and democracy...don't let me get going on climate change.
924,2020-02-09,"in case you didn’t know, i like the 1975 a little bit and wrote a piece on the climate change activism they’re focusing their upcoming tour on. check it out please! #jour280"
925,2020-02-09,We can't do anything to stop #ClimateChange it's will follow the coarse it's set upon.
926,2020-02-09,wishing you all the very best to get some common sense back into the debate on climate change and a bipartisan response to working together for a healthy environment and robust economy
927,2020-02-09,The last few months of fires and now flooding is enough to open people's eyes to climate change. If anything it's got people thinking about a sustainable future. #canonlybeagoodthing
928,2020-02-09,"The way History is viewed changes dramatically when you realize penicillin wasnt readily available til 1950’s . Surgery was swig of whiskey. 3rd grade edu. Common. News had to travel by horseback..often dangerous. Climate, animals, ppl"
929,2020-02-09,"Her generation is way more educated than the previous ones about climate change and kol el kalam dah, fa begad what she’s just being an angry “environmentalist” and that’s what got her fame w attention and glory. She did nothinggggggg walahy"
930,2020-02-09,"Rewilding can mitigate climate change, researchers report after global assessment https://phys.org/news/2020-02-rewilding-mitigate-climate-global.html via @physorg_com @IPBES"
931,2020-02-09,"When you have no real arguments, you must: 1. Silence your opposition, OR 2. Resort to violence We see #Demonrats &amp; #Antifa &amp; #Lefties do this all the time. They have no arguments that can stand up to any scrutiny. Same goes for the #ClimateChange #ClimateAlarmists."
932,2020-02-09,Why Great Lakes water levels hit record highs - The Washington Post Climate Change in Chicago 
933,2020-02-09,Saying you don't believe in climate change is like saying you don't believe in science lol
934,2020-02-09,Climate change is a issue for sure. However the alarmists don't help
935,2020-02-09,BBC News - Climate change: Australian TV audience boos sceptical senator 
936,2020-02-09,"For those who doubt climate change, we have 5 days of little flights, and no boat. Downside is the supermarkets will be empty here on the Isle of Man, with only Marmite on the shelf. The upside is I can shoot video like this. "
937,2020-02-09,"Some people just want to watch the world burn. Some people are even up for burning it, by the looks of Danny Healy Rae. Does this mean he’s finally accepted climate change as a reality? "
938,2020-02-09,"Smaller countries like Korea, Vietnam, Laos, and Thailand have to be pissed at China spewing all those emissions their way, but China doesn't care. And nobody is doing anything about it because they want that sweet Chinese money to keep flowing. #ClimateChange #ClimateEmergency"
939,2020-02-09,"Except it's not the truth. Every MAJOR democratic nominee has a plan to fight climate change. Even the most milquetoast, ineffective plan is a TRILLION times better than 4 more years of Trump, a president who doesn't even BELIEVE in it, and wont do anything."
940,2020-02-09,"Our reporter @PoliticsRocks_ attended the ‘Together in a Crisis’ event organised by @InterfaithGlasg today. It was great to be part of the conversation around breaking down barriers, building interfaith relationships and working together to tackle climate change. #glasgowgallus"
941,2020-02-09,Insecure and not very smart. Keep chipping away at them! #AuspolSoCorrupt #auspol #ScottyfromMarketing #CrimeMinister #scomoforprison #ClimateEmergency #ClimateChange #ClimateCriminals #koalakillers #BoycottMurdoch
942,2020-02-09,"How about his record is pretty bad. He is an unacceptable candidate on pressing issues like climate change. He has conflicts of interest. He's donated to recent Senate Republicans, paving the way for a conservative SCOTUS. There are very good reasons not to like Bloomberg."
943,2020-02-09,"""Climate Change"" is another hoax like the one Al Gore pulled a few years ago. "
944,2020-02-09,Today I witness two teens taking sexy photos of each other in front of a random 18th century impressionist painting at an art museum and I think no longer want to stop climate change
945,2020-02-09,#climatechange #bumblebee #europe #northamerica #extinct #climatechangeberger
946,2020-02-09, To her plan! (Plus she got Tones out! ) Now she just has to get the Libs to allow their members a conscience vote ‘A matter of conscience’: Zali Steggall unveils plans for climate change act | The New Daily 
947,2020-02-09,"Look up geoengineering, or climate engineering. Man tries to effect climate change. Tests done on Solar Radiation Mngmnt SRM (chems sprayed in in atmosphere). Dr. Peterson directly addresses UN &amp; asks to stop climate engineering b/c it’s killing crops. "
948,2020-02-09,"With this bit of nonsense from the NYT, the climate deniers will be arguing that we have to NOT discuss climate change to ""protect the children...""Climate Change Is Scaring Kids. Here’s How to Talk to Them. "
949,2020-02-09,Trump endangers all of us by denying climate change.
950,2020-02-09,.@YouTube is spreading climate denial videos to millions. Stop the spread of lies - #DetoxTheAlgorithm -- Sign now! https://fb.avaaz.org/campaign/en/detox_the_algorithm_loc/?wbXHefb Ok it's time to get serious about social responsibility. YouTube needs to remove content that is patently false on climate change.
951,2020-02-09,#Oscars drinking game: down a shot whenever one of the winners preaches about: Being Vegan Climate change Voting the ‘right’ way aka ‘their way’ White privilege ‘Lack of’ Diversity By the time the first 30 minutes is done their preaching will go unheard if you are drunk.
952,2020-02-09,Anyone who ignores fact and denies #ClimateChange does not deserve to be selected to serve the public when their stands cause significant damages to our society and our lives. #sendClimateDenialHome
953,2020-02-09,Danny Healy Rae finally accepts that climate change will destroy the planet. And boy does he embrace the opportunity that presents. https://twitter.com/VirginMediaNews/status/1226565190549942272
